STATE NAME,WASTE CODE GROUP,2021,2023,delta,pct_change
CALIFORNIA,U151,1.9045,13.1355504,11.231050399999999,589.7112312943028
CALIFORNIA,U152,0.0,0.7966906,0.7966906,
CALIFORNIA,U153,0.0,0.0425,0.0425,
CALIFORNIA,U154,5.1970326,14.122615900000001,8.925583300000001,171.7438389745718
CALIFORNIA,U156,0.026000000000000002,0.12,0.094,361.5384615384615
CALIFORNIA,U159,6.059,2.879046,-3.179954,-52.48314903449413
CALIFORNIA,U160,0.5315000000000001,1.1335,0.6019999999999999,113.26434619002819
CALIFORNIA,U161,0.9865,0.0205,-0.9660000000000001,-97.92194627470857
CALIFORNIA,U162,30.231,26.4030006,-3.827999400000003,-12.662496774833789
CALIFORNIA,U163,0.0,0.11,0.11,
CALIFORNIA,U165,0.6918307,3.3524862,2.6606555,384.5818781965009
CALIFORNIA,U167,0.005,0.0,-0.005,-100.0
CALIFORNIA,U168,0.0,0.0,0.0,
CALIFORNIA,U169,0.28400000000000003,0.14300000000000002,-0.14100000000000001,-49.647887323943664
CALIFORNIA,U170,0.009999999999999998,0.031,0.021,210.00000000000006
CALIFORNIA,U171,0.0,0.0005,0.0005,
CALIFORNIA,U177,0.005,0.005,0.0,0.0
CALIFORNIA,U181,0.0,25.5438849,25.5438849,
CALIFORNIA,U183,0.0,0.0,0.0,
CALIFORNIA,U185,3.027,0.44599999999999995,-2.5810000000000004,-85.26593987446317
CALIFORNIA,U187,0.0,0.0,0.0,
CALIFORNIA,U188,21.2075667,69.1193578,47.9117911,225.91837987712188
CALIFORNIA,U189,0.24725830000000001,0.012499999999999999,-0.2347583,-94.94455797843793
CALIFORNIA,U190,0.0035,2.49,2.4865000000000004,71042.85714285716
CALIFORNIA,U193,0.05450000000000001,0.0,-0.05450000000000001,-100.0
CALIFORNIA,U194,0.0,0.01,0.01,
CALIFORNIA,U196,0.1115,0.1235,0.011999999999999997,10.762331838565018
CALIFORNIA,U197,0.0475,0.437,0.3895,819.9999999999999
CALIFORNIA,U200,0.0625,0.0,-0.0625,-100.0
CALIFORNIA,U201,0.0005,0.045000000000000005,0.044500000000000005,8900.000000000002
CALIFORNIA,U204,0.0,0.024,0.024,
CALIFORNIA,U205,0.024499999999999997,0.5815,0.557,2273.4693877551026
CALIFORNIA,U209,0.0001102,0.0,-0.0001102,-100.0
CALIFORNIA,U210,18.5175103,36.5346789,18.0171686,97.29800771327234
CALIFORNIA,U211,0.073,0.01891,-0.05409,-74.09589041095892
CALIFORNIA,U213,1.338,2.0440826,0.7060825999999998,52.77149476831089
CALIFORNIA,U214,0.075,0.0,-0.075,-100.0
CALIFORNIA,U216,0.0001102,0.0,-0.0001102,-100.0
CALIFORNIA,U217,0.0,0.13699999999999998,0.13699999999999998,
CALIFORNIA,U218,0.0,0.003,0.003,
CALIFORNIA,U219,5.1855,0.0025006,-5.1829994,-99.95177707067785
CALIFORNIA,U220,52.0213377,82.43950000000001,30.418162300000013,58.47247234474714
CALIFORNIA,U221,22.328042699999997,0.0,-22.328042699999997,-100.0
CALIFORNIA,U222,0.025,0.0,-0.025,-100.0
CALIFORNIA,U223,5.669495,16.962744800000003,11.293249800000002,199.19322267679925
CALIFORNIA,U225,0.0,0.006,0.006,
CALIFORNIA,U226,6.292,3.681,-2.6109999999999998,-41.49713922441195
CALIFORNIA,U227,0.0365,0.0015,-0.034999999999999996,-95.8904109589041
CALIFORNIA,U228,0.863,1.6445632000000001,0.7815632000000001,90.56352259559677
CALIFORNIA,U236,0.302,0.346,0.043999999999999984,14.569536423841054
CALIFORNIA,U238,0.0,0.010499999999999999,0.010499999999999999,
CALIFORNIA,U239,7.4189721,5.2748727,-2.1440994,-28.90022190540385
CALIFORNIA,U240,0.0,0.0,0.0,
CALIFORNIA,U243,0.0,0.0,0.0,
CALIFORNIA,U244,0.0,0.0,0.0,
CALIFORNIA,U246,0.07083070000000001,0.041499999999999995,-0.029330700000000015,-41.409586521098916
CALIFORNIA,U248,0.0025,0.0115,0.009,359.99999999999994
CALIFORNIA,U249,0.0025,0.005,0.0025,100.0
CALIFORNIA,U271,0.0,0.0,0.0,
CALIFORNIA,U279,3.331,62.9365,59.6055,1789.4175923146204
CALIFORNIA,U353,2.6,0.002,-2.5980000000000003,-99.92307692307693
CALIFORNIA,U359,0.0,0.053126599999999996,0.053126599999999996,
CALIFORNIA,U364,0.15,0.0,-0.15,-100.0
CALIFORNIA,U404,0.5865,2.0690033,1.4825032999999999,252.77123614663256
CALIFORNIA,U409,0.227,0.0,-0.227,-100.0
CALIFORNIA,UMIX,1263.8268207,2047.0205345,783.1937137999998,61.97001843703631
CALIFORNIA,U_PS,1080.9541294,1067.8485222,-13.105607200000122,-1.2124110397982002
COLORADO,D001,2981.380007,7528.767934699999,4547.3879277,152.52627699331046
COLORADO,D002,988.0662092,942.0265752,-46.03963399999998,-4.65956973038037
COLORADO,D003,44.113424800000004,49.3782325,5.264807699999999,11.934706325499347
COLORADO,D004,63.130500000000005,50.556000000000004,-12.5745,-19.918264547247368
COLORADO,D005,14.630695800000002,20.791,6.160304199999999,42.105339925118244
COLORADO,D006,330.035,1.858997,-328.17600300000004,-99.43672731679973
COLORADO,D007,182.4815281,144.7543767,-37.7271514,-20.674504314390383
COLORADO,D008,397.516802,556.7523512,159.23554920000004,40.05756445987912
COLORADO,D009,9.6733725,7.64707,-2.026302499999999,-20.94721876987575
COLORADO,D010,62.71148749999999,47.3265,-15.384987499999987,-24.532965351842417
COLORADO,D011,38.1078143,35.0470126,-3.060801699999999,-8.03195291103326
COLORADO,D016,0.0,18.2945,18.2945,
COLORADO,D018,143.718,254.912,111.19400000000002,77.36957096536274
COLORADO,D019,0.0,0.0,0.0,
COLORADO,D022,0.47492,0.3150625,-0.15985749999999999,-33.65987955866251
COLORADO,D024,0.0,0.0,0.0,
COLORADO,D026,0.0,0.0,0.0,
COLORADO,D028,0.0,0.0,0.0,
COLORADO,D030,0.0,0.86,0.86,
COLORADO,D034,0.0,0.0,0.0,
COLORADO,D035,3.434,0.2855,-3.1485000000000003,-91.68608037274316
COLORADO,D036,0.0,0.0,0.0,
COLORADO,D039,12.2793342,2.0710905,-10.208243699999999,-83.13352771195038
COLORADO,D040,8.1762275,0.5531083,-7.6231192,-93.23516499510318
COLORADO,D042,0.0,0.0,0.0,
COLORADO,D043,28.2,0.0,-28.2,-100.0
COLORADO,DMIX,237.1514487,300.5341479,63.38269919999999,26.726675947984624
COLORADO,F001,208.0563072,446.18555050000003,238.12924330000004,114.45422948466137
COLORADO,F002,427.766085,77.0847371,-350.6813479,-81.9796987645713
COLORADO,F003,4811.3824535,6175.870013,1364.4875594999994,28.35957383739915
COLORADO,F004,0.0,0.005,0.005,
COLORADO,F005,143.4581348,68.57881590000001,-74.8793189,-52.195937863260156
COLORADO,F006,294.2601,276.3925,-17.86760000000004,-6.072043066661106
COLORADO,F007,0.4425,22.4865,22.044,4981.6949152542375
COLORADO,F008,0.0385,0.29900000000000004,0.26050000000000006,676.6233766233768
COLORADO,F009,0.0,0.0,0.0,
COLORADO,F019,348.4125,685.8934697999999,337.4809697999999,96.86247473899469
COLORADO,F027,0.215,0.005,-0.21,-97.67441860465115
COLORADO,F034,684.0675,0.0,-684.0675,-100.0
COLORADO,F035,0.0,0.0,0.0,
COLORADO,F037,18.587,16.8065,-1.7805,-9.579275837951256
COLORADO,F038,0.0,4.32,4.32,
COLORADO,F039,219.6439183,4184.3372405,3964.6933222,1805.0549056335972
COLORADO,F1_5,45852.6454996,47240.8609261,1388.215426499999,3.0275579770247045
COLORADO,F30S,0.0,27.83,27.83,
COLORADO,F6_9,0.0,0.2885,0.2885,
COLORADO,FMIX,498.6593189,320.4520651,-178.2072538,-35.73727533922559
COLORADO,ICR,933.0500711,284.880088,-648.1699831,-69.46786707125518
COLORADO,K022,0.0,0.0,0.0,
COLORADO,K046,0.0,0.0,0.0,
COLORADO,K050,74.785,35.1185,-39.6665,-53.040716721267636
COLORADO,K051,0.0,0.0,0.0,
COLORADO,K061,0.3065,0.1715,-0.13499999999999998,-44.04567699836867
COLORADO,K088,0.0,0.0,0.0,
COLORADO,K169,0.0,0.0,0.0,
COLORADO,K170,289.952,0.0,-289.952,-100.0
COLORADO,K171,482.84799999999996,22.25,-460.59799999999996,-95.39192458082046
COLORADO,KPET,1315.3875,239.53,-1075.8575,-81.79015689293078
COLORADO,KXXX,0.2205,0.075,-0.14550000000000002,-65.98639455782313
COLORADO,LABP,21.0265001,4.6485,-16.3780001,-77.89218377812674
COLORADO,P001,3.725,1.2160734,-2.5089266,-67.35373422818792
COLORADO,P003,0.0,0.0,0.0,
COLORADO,P004,0.0,0.0,0.0,
COLORADO,P005,0.0,0.0,0.0,
COLORADO,P009,0.0,0.0,0.0,
COLORADO,P010,0.0,0.0,0.0,
COLORADO,P011,0.0,0.0,0.0,
COLORADO,P012,0.02,0.001,-0.019,-95.0
COLORADO,P014,0.0,0.0,0.0,
COLORADO,P015,0.0,0.0,0.0,
COLORADO,P018,0.0,0.001,0.001,
COLORADO,P020,0.0,0.0,0.0,
COLORADO,P021,0.0,0.0,0.0,
COLORADO,P022,0.0045,0.016,0.0115,255.55555555555557
COLORADO,P023,0.0,0.0,0.0,
COLORADO,P024,0.0,0.0,0.0,
COLORADO,P028,0.005,0.0075,0.0024999999999999996,49.999999999999986
COLORADO,P029,0.0,0.015,0.015,
COLORADO,P030,0.1925,0.05450000000000001,-0.138,-71.68831168831169
COLORADO,P038,0.0025,0.0,-0.0025,-100.0
COLORADO,P042,0.0,0.0,0.0,
COLORADO,P043,0.0,0.0,0.0,
COLORADO,P044,0.0,0.0,0.0,
COLORADO,P048,0.0,0.0,0.0,
COLORADO,P054,0.0,0.0,0.0,
COLORADO,P063,0.0,0.0,0.0,
COLORADO,P064,0.0,0.0,0.0,
COLORADO,P068,0.0,0.0,0.0,
COLORADO,P075,0.0975,0.061872500000000004,-0.0356275,-36.54102564102564
COLORADO,P076,0.0,0.0004961,0.0004961,
COLORADO,P078,0.0154322,0.0,-0.0154322,-100.0
COLORADO,P082,0.0,0.0,0.0,
COLORADO,P087,0.0,0.0,0.0,
COLORADO,P092,0.0,0.0,0.0,
COLORADO,P093,0.0,0.0,0.0,
COLORADO,P095,0.0,0.0,0.0,
COLORADO,P098,0.0033075,0.0,-0.0033075,-100.0
COLORADO,P099,0.0,0.0,0.0,
COLORADO,P101,0.0,0.0,0.0,
COLORADO,P102,0.0,0.0,0.0,
COLORADO,P105,0.0,0.0,0.0,
COLORADO,P106,2.0075,0.0,-2.0075,-100.0
COLORADO,P112,0.0,0.0,0.0,
COLORADO,P113,0.0,0.0,0.0,
COLORADO,P119,0.0,0.001,0.001,
COLORADO,P120,0.0,0.001,0.001,
COLORADO,P121,0.0,0.0,0.0,
COLORADO,P122,0.0,0.0065,0.0065,
COLORADO,P127,0.0,0.0,0.0,
COLORADO,PEST,0.0,0.0,0.0,
COLORADO,PMIX,0.1764676,0.4287337,0.2522661,142.95321067436743
COLORADO,TCMT,773.3667044,2030.7697277,1257.4030232999999,162.58820248481334
COLORADO,TCOR Only,84.1651154,29.879,-54.2861154,-64.49954371475857
COLORADO,TCORICR,245.58739590000002,377.078138,131.4907421,53.541323494281166
COLORADO,U001,0.0,0.0,0.0,
COLORADO,U002,2.4865,2.292908,-0.19359199999999976,-7.785722903679862
COLORADO,U003,0.775,3.521,2.746,354.3225806451613
COLORADO,U006,0.0,0.0,0.0,
COLORADO,U007,0.20149999999999998,0.021,-0.1805,-89.57816377171216
COLORADO,U008,0.015,0.008,-0.006999999999999999,-46.666666666666664
COLORADO,U009,0.0,0.0,0.0,
COLORADO,U010,0.0,0.0,0.0,
COLORADO,U011,0.0,0.0,0.0,
COLORADO,U012,0.0,0.0,0.0,
COLORADO,U014,0.0,0.0,0.0,
COLORADO,U017,0.0,0.08,0.08,
COLORADO,U019,0.0182506,0.0,-0.0182506,-100.0
COLORADO,U020,0.0,0.0,0.0,
COLORADO,U021,0.0,0.0,0.0,
COLORADO,U025,0.0,0.0,0.0,
COLORADO,U029,0.0,0.0004961,0.0004961,
COLORADO,U031,0.0,0.1275,0.1275,
COLORADO,U032,0.0285,0.0,-0.0285,-100.0
COLORADO,U034,0.0,0.0,0.0,
COLORADO,U036,0.0,0.0,0.0,
COLORADO,U037,0.7665,0.0,-0.7665,-100.0
COLORADO,U041,0.0,0.0,0.0,
COLORADO,U043,0.0,0.007,0.007,
COLORADO,U044,0.7939999999999999,0.157,-0.6369999999999999,-80.22670025188916
COLORADO,U045,0.0,0.0205,0.0205,
COLORADO,U046,0.0,0.0,0.0,
COLORADO,U048,0.0,0.0,0.0,
COLORADO,U052,0.0,0.0,0.0,
COLORADO,U053,0.0,0.0,0.0,
COLORADO,U055,0.0,0.0,0.0,
COLORADO,U056,0.0,0.049499999999999995,0.049499999999999995,
COLORADO,U057,0.0,1.169,1.169,
COLORADO,U058,0.0,0.0,0.0,
COLORADO,U067,0.0,0.0075,0.0075,
COLORADO,U068,0.0,0.198,0.198,
COLORADO,U074,0.0,0.0,0.0,
COLORADO,U075,0.0,0.0,0.0,
COLORADO,U076,0.0,0.0,0.0,
COLORADO,U077,0.013999999999999999,0.0,-0.013999999999999999,-100.0
COLORADO,U079,0.0,0.0,0.0,
COLORADO,U080,2.0125,37.7715,35.759,1776.8447204968943
COLORADO,U088,0.0,0.0,0.0,
COLORADO,U089,0.0,0.0,0.0,
COLORADO,U091,0.0,0.0209437,0.0209437,
COLORADO,U092,0.0,0.0,0.0,
COLORADO,U093,0.0,0.0,0.0,
COLORADO,U096,0.0,0.0,0.0,
COLORADO,U101,0.0,0.0,0.0,
COLORADO,U102,0.0,0.0,0.0,
COLORADO,U103,0.0,0.0,0.0,
COLORADO,U106,0.0,0.0,0.0,
COLORADO,U108,0.0,0.0,0.0,
COLORADO,U109,0.0,0.0,0.0,
COLORADO,U110,0.0,0.0,0.0,
COLORADO,U112,2.795482,0.28800000000000003,-2.5074819999999995,-89.69766215629362
COLORADO,U113,0.0,0.0,0.0,
COLORADO,U114,0.0,0.0,0.0,
COLORADO,U115,0.0,0.0,0.0,
COLORADO,U117,0.0,0.0,0.0,
COLORADO,U118,0.0,0.0,0.0,
COLORADO,U119,0.0,0.0,0.0,
COLORADO,U121,0.004,0.0,-0.004,-100.0
COLORADO,U122,0.49650000000000005,0.5885064,0.09200639999999993,18.53099697885195
COLORADO,U123,0.005,0.13799999999999998,0.13299999999999998,2659.9999999999995
COLORADO,U124,0.0,0.0,0.0,
COLORADO,U125,0.0,0.0,0.0,
COLORADO,U129,0.0,0.0,0.0,
COLORADO,U131,0.0,0.0,0.0,
COLORADO,U133,0.923,0.128,-0.795,-86.13217768147345
COLORADO,U134,65.9095977,167.2195974,101.30999969999999,153.7105417653004
COLORADO,U135,0.018504399999999997,0.0034955,-0.015008899999999997,-81.1098981863773
COLORADO,U136,0.0,0.0,0.0,
COLORADO,U138,0.0,0.0025,0.0025,
COLORADO,U144,0.005,0.0,-0.005,-100.0
COLORADO,U147,0.0,0.0,0.0,
COLORADO,U149,0.0,0.0,0.0,
COLORADO,U151,0.002205,0.0165,0.014295,648.2993197278912
COLORADO,U152,0.0,0.0,0.0,
COLORADO,U154,2.859454,7.0919927,4.232538699999999,148.0191218323498
COLORADO,U156,0.0,0.0,0.0,
COLORADO,U159,0.588,0.036500000000000005,-0.5515,-93.79251700680273
COLORADO,U160,0.0,0.054,0.054,
COLORADO,U161,0.031,0.0,-0.031,-100.0
COLORADO,U162,0.0,0.0,0.0,
COLORADO,U163,0.0,0.0,0.0,
COLORADO,U165,0.0,0.015,0.015,
COLORADO,U167,0.0,0.0,0.0,
COLORADO,U170,0.0,0.0,0.0,
COLORADO,U174,0.0,0.0,0.0,
COLORADO,U176,0.0,0.0,0.0,
COLORADO,U185,0.0,0.0,0.0,
COLORADO,U187,0.0,0.0,0.0,
COLORADO,U188,0.041,2.933,2.892,7053.658536585365
COLORADO,U189,0.0,0.0,0.0,
COLORADO,U190,0.0,0.0,0.0,
COLORADO,U194,0.0,0.0,0.0,
COLORADO,U196,0.0,0.25,0.25,
COLORADO,U197,0.1495,0.268,0.11850000000000002,79.26421404682276
COLORADO,U201,0.048,0.0,-0.048,-100.0
COLORADO,U204,0.1,0.0,-0.1,-100.0
COLORADO,U205,0.0,0.0,0.0,
COLORADO,U207,0.0,0.0,0.0,
COLORADO,U210,0.0,1.55,1.55,
COLORADO,U211,0.0,0.0,0.0,
COLORADO,U213,0.275,0.555,0.28,101.81818181818183
COLORADO,U218,0.0,0.0,0.0,
COLORADO,U219,0.0,0.0,0.0,
COLORADO,U220,0.3347398,0.7164999999999999,0.38176019999999994,114.04685071808012
COLORADO,U221,0.0,0.0,0.0,
COLORADO,U223,4.226,0.0,-4.226,-100.0
COLORADO,U225,0.0,0.0,0.0,
COLORADO,U226,0.0,0.0055,0.0055,
COLORADO,U228,0.0125,0.0,-0.0125,-100.0
COLORADO,U236,0.15,0.023,-0.127,-84.66666666666667
COLORADO,U238,0.0,0.0,0.0,
COLORADO,U239,0.4485,1.449,1.0005000000000002,223.07692307692312
COLORADO,U240,0.025,0.034,0.009000000000000001,36.00000000000001
COLORADO,U244,0.0,0.0,0.0,
COLORADO,U246,0.0,0.0,0.0,
COLORADO,U248,0.0,0.0,0.0,
COLORADO,U279,0.0,0.08399999999999999,0.08399999999999999,
COLORADO,U372,0.0,0.0,0.0,
COLORADO,U404,0.066,0.5754999999999999,0.5094999999999998,771.9696969696967
COLORADO,U409,0.0,0.0,0.0,
COLORADO,U411,0.0,0.0,0.0,
COLORADO,UMIX,162.429348,760.8168996999999,598.3875516999999,368.398666292744
COLORADO,U_PS,10.0395,12.5725,2.5329999999999995,25.230340156382287
CONNECTICUT,D001,2785.0723138,2542.0907329,-242.9815808999997,-8.724426281358257
CONNECTICUT,D002,2041.3534752,1727.5423587,-313.8111165,-15.372698570454812
CONNECTICUT,D003,6.183232,17.157909999999998,10.974677999999997,177.49096265512918
CONNECTICUT,D004,0.947,9.9004351,8.9534351,945.4524920802536
CONNECTICUT,D005,72.325742,71.2072611,-1.1184809000000087,-1.5464492573059376
CONNECTICUT,D006,20.975649999999998,22.3414,1.365750000000002,6.51112122866277
CONNECTICUT,D007,1343.700356,1585.3506209,241.6502648999999,17.98393993281043
CONNECTICUT,D008,1343.2932218,1189.1938644,-154.09935740000014,-11.471758726922516
CONNECTICUT,D009,7.8841178,5.851500000000001,-2.0326177999999997,-25.781169834879936
CONNECTICUT,D010,8.7625,5.1065000000000005,-3.655999999999999,-41.72325249643365
CONNECTICUT,D011,24.023581500000002,58.7004808,34.6768993,144.34525218481681
CONNECTICUT,D015,0.13999999999999999,0.045,-0.09499999999999999,-67.85714285714286
CONNECTICUT,D018,1.9635833999999999,1.3114999999999999,-0.6520834,-33.208846642317305
CONNECTICUT,D019,0.013,0.023,0.01,76.92307692307693
CONNECTICUT,D022,1.146789,0.0,-1.146789,-100.0
CONNECTICUT,D024,1.3757078999999999,2.485,1.1092921,80.63427563365741
CONNECTICUT,D025,0.0025,0.0,-0.0025,-100.0
CONNECTICUT,D026,0.0,0.207,0.207,
CONNECTICUT,D029,0.9315,0.665,-0.26649999999999996,-28.60976918947933
CONNECTICUT,D035,10.4315,6.1160000000000005,-4.315499999999999,-41.36988927766859
CONNECTICUT,D038,0.0,0.001,0.001,
CONNECTICUT,D039,1.1591104,5.2877616,4.128651199999999,356.19136882906054
CONNECTICUT,D040,1.286,0.222,-1.064,-82.73716951788491
CONNECTICUT,D043,2.4290000000000003,2.6695075,0.24050749999999965,9.901502675998337
CONNECTICUT,DMIX,464.0486233,3666.7362555,3202.6876322,690.1620803062945
CONNECTICUT,F001,11183.5284771,8591.6972591,-2591.831218000001,-23.175433614777084
CONNECTICUT,F002,135.05727339999999,123.05875,-11.998523399999982,-8.88402608607674
CONNECTICUT,F003,2291.4034885,2697.0505909,405.64710239999977,17.702997505059432
CONNECTICUT,F004,5.0,10.553,5.553000000000001,111.06000000000003
CONNECTICUT,F005,709.2366794,628.6667873,-80.56989209999995,-11.36008534811827
CONNECTICUT,F006,2152.0570854000002,1844.3460704,-307.7110150000003,-14.298459696426058
CONNECTICUT,F007,45.8746468,36.2971148,-9.577531999999998,-20.87761469152063
CONNECTICUT,F008,22.7746192,15.191,-7.583619199999999,-33.29855543753724
CONNECTICUT,F009,51.3132468,32.8787938,-18.434453000000005,-35.92532951939421
CONNECTICUT,F019,72.0238128,78.6805,6.656687199999993,9.242342138265684
CONNECTICUT,F027,0.1855,0.0,-0.1855,-100.0
CONNECTICUT,F038,3353.732002,0.0,-3353.732002,-100.0
CONNECTICUT,F039,0.0,0.0,0.0,
CONNECTICUT,F1_5,3632.8359985,7140.455287,3507.6192884999996,96.55319672972568
CONNECTICUT,F6_9,15.7795,9.5770161,-6.202483900000001,-39.307227098450525
CONNECTICUT,FMIX,2637.611,2327.7515001,-309.8594998999997,-11.747733077394647
CONNECTICUT,ICR,1618.4246630999999,939.8580017,-678.5666613999998,-41.92760261699449
CONNECTICUT,K039,0.58,0.0,-0.58,-100.0
CONNECTICUT,K044,1.0055,1.116,0.11050000000000004,10.989557434112387
CONNECTICUT,K046,8.4685,6.5735,-1.8950000000000005,-22.377044340792352
CONNECTICUT,K086,0.234,0.0,-0.234,-100.0
CONNECTICUT,K161,5.3919999999999995,15.489,10.097000000000001,187.25890207715136
CONNECTICUT,LABP,14.9210001,9.2085,-5.7125001,-38.284967909088074
CONNECTICUT,P001,0.374,0.0025,-0.3715,-99.33155080213903
CONNECTICUT,P003,0.003,0.0,-0.003,-100.0
CONNECTICUT,P012,0.0445,0.21999999999999997,0.1755,394.38202247191015
CONNECTICUT,P015,0.0,0.0005,0.0005,
CONNECTICUT,P022,0.4805,0.0,-0.4805,-100.0
CONNECTICUT,P028,0.005,0.0105,0.0055000000000000005,110.00000000000001
CONNECTICUT,P029,0.0,0.05,0.05,
CONNECTICUT,P030,0.0,0.0675,0.0675,
CONNECTICUT,P042,0.006500000000000001,0.1165209,0.11002089999999999,1692.6292307692304
CONNECTICUT,P046,0.0035,0.0,-0.0035,-100.0
CONNECTICUT,P074,0.1305,0.0,-0.1305,-100.0
CONNECTICUT,P075,0.2801,0.2148,-0.06530000000000002,-23.313102463405937
CONNECTICUT,P076,0.0,0.119,0.119,
CONNECTICUT,P078,0.0,0.0175,0.0175,
CONNECTICUT,P087,0.009,0.0,-0.009,-100.0
CONNECTICUT,P095,0.0055,0.0,-0.0055,-100.0
CONNECTICUT,P096,0.006500000000000001,0.0465,0.04,615.3846153846154
CONNECTICUT,P098,0.0475,0.026000000000000002,-0.0215,-45.263157894736835
CONNECTICUT,P099,0.0005,0.0,-0.0005,-100.0
CONNECTICUT,P102,0.0025,0.0,-0.0025,-100.0
CONNECTICUT,P105,0.0175,0.118,0.10049999999999999,574.2857142857142
CONNECTICUT,P106,0.189,0.0575,-0.1315,-69.57671957671958
CONNECTICUT,P112,0.0025,0.0,-0.0025,-100.0
CONNECTICUT,P115,0.001,0.0,-0.001,-100.0
CONNECTICUT,P119,0.0025,0.0,-0.0025,-100.0
CONNECTICUT,P121,0.0375,0.0075,-0.03,-80.0
CONNECTICUT,PMIX,0.5866059,0.8215,0.2348941,40.04291467235498
CONNECTICUT,PSLU,1653.914023,102.0,-1551.914023,-93.83281122346466
CONNECTICUT,TCMT,2102.693098,2083.6637722,-19.02932580000015,-0.9049977772838131
CONNECTICUT,TCOR Only,3240.3340051,568.0060005,-2672.3280046,-82.47075765627837
CONNECTICUT,TCORICR,1347.1116296,1030.4404107,-316.6712189,-23.50742224636793
CONNECTICUT,U001,0.0,0.040999999999999995,0.040999999999999995,
CONNECTICUT,U002,7.3105,2.7765,-4.534000000000001,-62.020381642842494
CONNECTICUT,U003,0.2575,0.017499999999999998,-0.24000000000000002,-93.20388349514563
CONNECTICUT,U006,0.0275,0.0,-0.0275,-100.0
CONNECTICUT,U007,0.139,1.2165,1.0775,775.1798561151078
CONNECTICUT,U009,0.055,0.263,0.20800000000000002,378.18181818181824
CONNECTICUT,U025,0.0,0.0025,0.0025,
CONNECTICUT,U026,0.145,0.133,-0.011999999999999983,-8.275862068965505
CONNECTICUT,U029,0.0,0.0025,0.0025,
CONNECTICUT,U031,0.0,1.661,1.661,
CONNECTICUT,U033,0.001,0.0,-0.001,-100.0
CONNECTICUT,U034,0.0045000000000000005,0.0,-0.0045000000000000005,-100.0
CONNECTICUT,U041,0.0,0.1225,0.1225,
CONNECTICUT,U044,0.2095,0.075,-0.1345,-64.20047732696898
CONNECTICUT,U045,0.0375,0.0075,-0.03,-80.0
CONNECTICUT,U056,0.0,3.08,3.08,
CONNECTICUT,U057,0.17,0.0375,-0.1325,-77.94117647058823
CONNECTICUT,U080,0.0925,1.667,1.5745,1702.1621621621623
CONNECTICUT,U083,0.0025,0.0,-0.0025,-100.0
CONNECTICUT,U088,0.252285,0.0,-0.252285,-100.0
CONNECTICUT,U092,0.0,0.21,0.21,
CONNECTICUT,U098,0.0,0.0005,0.0005,
CONNECTICUT,U103,0.0075,0.008,0.0005000000000000004,6.666666666666673
CONNECTICUT,U108,1.986,1.694,-0.29200000000000004,-14.702920443101714
CONNECTICUT,U110,0.0,0.154,0.154,
CONNECTICUT,U112,0.416415,0.06,-0.356415,-85.59129714347465
CONNECTICUT,U113,0.0,0.035,0.035,
CONNECTICUT,U115,0.5105,0.0235,-0.48699999999999993,-95.39666993143976
CONNECTICUT,U117,0.3125,0.36,0.04749999999999999,15.199999999999998
CONNECTICUT,U122,6.2155,0.3695,-5.845999999999999,-94.0551846190974
CONNECTICUT,U123,6.265,2.9965,-3.2684999999999995,-52.170790103750996
CONNECTICUT,U131,0.0,0.15,0.15,
CONNECTICUT,U133,1.06,0.35500000000000004,-0.7050000000000001,-66.50943396226415
CONNECTICUT,U134,1.3435,0.145,-1.1985,-89.20729438034984
CONNECTICUT,U140,0.0,0.016,0.016,
CONNECTICUT,U147,0.005,0.6,0.595,11899.999999999998
CONNECTICUT,U148,0.0005,0.0,-0.0005,-100.0
CONNECTICUT,U151,0.0275,0.006,-0.0215,-78.18181818181817
CONNECTICUT,U154,4.9405,0.443,-4.4975000000000005,-91.03329622507844
CONNECTICUT,U156,0.0,0.017,0.017,
CONNECTICUT,U159,0.109,0.3715,0.2625,240.8256880733945
CONNECTICUT,U160,0.0,0.003,0.003,
CONNECTICUT,U162,4.4185,6.154,1.7355,39.27803553242051
CONNECTICUT,U165,0.7575000000000001,0.9195,0.16199999999999992,21.386138613861373
CONNECTICUT,U188,0.124,1.3175,1.1934999999999998,962.4999999999998
CONNECTICUT,U190,0.0,0.0125,0.0125,
CONNECTICUT,U194,0.0,0.3375,0.3375,
CONNECTICUT,U204,0.405,0.615,0.20999999999999996,51.85185185185184
CONNECTICUT,U210,0.4385,1.373,0.9345,213.11288483466365
CONNECTICUT,U213,0.0,0.1765,0.1765,
CONNECTICUT,U217,0.0,0.0025,0.0025,
CONNECTICUT,U219,1.2285,1.5805,0.3520000000000001,28.65282865282866
CONNECTICUT,U220,0.075,0.47200000000000003,0.397,529.3333333333334
CONNECTICUT,U223,0.0,1.61805,1.61805,
CONNECTICUT,U228,0.1,0.05,-0.05,-50.0
CONNECTICUT,U239,0.017,0.3175,0.3005,1767.6470588235293
CONNECTICUT,U240,0.0195,0.0,-0.0195,-100.0
CONNECTICUT,U249,0.6005,0.50125,-0.09925000000000006,-16.527893422148217
CONNECTICUT,U279,0.0,0.0075,0.0075,
CONNECTICUT,U404,0.1225,0.2135,0.091,74.28571428571429
CONNECTICUT,UMIX,1489.7685,392.62435,-1097.1441499999999,-73.64527777302312
CONNECTICUT,U_PS,174.6445,165.5200426,-9.124457399999983,-5.224589036585741
